Zone_ID,Code_Zone,Latitude,Longitude,Type_Sol,Bassin_Versant,Type_Occupation_Sol,Altitude_m,Pluie_Annuelle_mm,Temperature_Moyenne_C,Pente_Terrain_pct,Distance_Cours_Eau_m,Surface_Bassin_km2,Impermeabilisation_pct,Humidite_Sol_pct,Distance_Drainage_m,Nb_Inondations_Historiques,Type_Climat,Alerte_Meteo,Niveau_Nappe_m,Observation_Terrain,Risque_Inondation
ZONE-1839,CZ293180,35.16197,-4.77772,Alluvial,Nord,Foret,9.5,6768,36.5,,52.2,139.7,75.1,56.3,260,1,Mediterraneen,Non,50.1,RAS,Risque
ZONE-1840,CZ268899,35.46559,-5.02717,Sableux,Ouest,Urbain,9.5,6134,66.6,3.06,234.6,120.8,65.7,68.4,170,5,Mediterraneen,Non,231.1,,Risque
ZONE-1841,CZ746133,35.79365,-4.91387,Rocheux,Sud,Urbain,5.7,7782,43.3,0.78,405.1,145.0,74.5,52.2,164,4,Mediterraneen,Non,405.2,RAS,Pas_de_risque
ZONE-1842,CZ856796,35.45774,-5.64569,Argileux,Ouest,Urbain,10.0,4821,66.8,5.16,409.2,147.6,74.1,64.3,219,3,Humide,Non,408.8,RAS,Risque
ZONE-1843,CZ543639,34.82864,-5.96636,Rocheux,Ouest,Industriel,7.7,7173,37.1,1.65,428.9,159.7,86.3,45.3,209,2,Mediterraneen,Non,427.2,,Pas_de_risque
ZONE-1844,CZ281924,34.06312,-4.54597,Argileux,Ouest,Urbain,9.0,4766,82.8,6.29,390.2,106.0,61.0,58.6,227,1,Humide,Oui,369.3,,Risque
ZONE-1845,CZ312783,35.6005,-4.72358,Rocheux,Nord,Foret,9.1,5668,54.7,1.74,400.4,187.1,90.8,56.7,153,4,Mediterraneen,Non,,,Risque
ZONE-1846,CZ348958,35.21496,-6.07326,Alluvial,Sud,Mixte,10.1,4695,36.6,0.55,45.4,141.1,73.5,46.9,239,1,Mediterraneen,Oui,43.2,,Pas_de_risque
ZONE-1847,CZ329645,35.3125,-5.93298,Argileux,Sud,Mixte,9.4,7093,59.2,2.4,415.2,166.7,86.7,49.1,208,2,Mediterraneen,Oui,,Ruissellement important,Risque
ZONE-1848,CZ150123,34.388,-4.80647,Alluvial,Ouest,Mixte,8.6,6044,38.8,1.7,45.7,150.1,74.5,50.3,190,2,Humide,Oui,,Sol sature,Pas_de_risque
ZONE-1849,CZ606122,34.05248,-4.60445,Rocheux,Nord,Industriel,9.9,5264,49.4,1.86,392.4,117.4,66.6,57.1,177,3,,Oui,388.3,Ruissellement important,Risque
ZONE-1850,CZ979387,34.43501,-5.07603,Sableux,Sud,,10.0,6826,55.3,3.29,242.7,128.9,70.1,47.0,216,4,Mediterraneen,Non,227.8,Sol sature,Risque
ZONE-1851,CZ374712,35.82407,-5.77359,Argileux,Ouest,Urbain,10.0,7936,66.9,3.55,376.2,162.9,89.8,57.5,161,4,Mediterraneen,Non,357.7,RAS,Pas_de_risque
ZONE-1852,CZ664928,34.63164,-5.26126,Alluvial,Est,Urbain,12.3,6719,36.5,1.16,47.0,108.4,57.0,47.3,197,5,Mediterraneen,Non,49.5,Ruissellement important,Risque
ZONE-1853,CZ995446,34.12651,-5.77026,Sableux,Sud,Agricole,6.5,4893,72.6,1.07,224.0,72.5,41.9,46.7,164,2,Humide,Oui,,,Pas_de_risque
ZONE-1854,CZ806147,34.45687,-5.09354,Alluvial,Ouest,Urbain,0.5,5938,33.2,1.45,53.0,83.0,42.9,47.4,112,2,Humide,Non,,Sol sature,Pas_de_risque
ZONE-1855,CZ136555,34.29483,-6.06003,Sableux,Est,Foret,12.5,4087,61.1,2.34,224.0,116.3,63.5,56.0,271,3,Humide,Oui,212.7,,Risque
ZONE-1856,CZ972827,35.13797,-5.26337,Rocheux,Sud,Foret,8.5,3888,44.7,2.38,414.1,143.0,83.2,57.2,122,3,Mediterraneen,Non,404.4,RAS,Pas_de_risque
ZONE-1857,CZ776915,35.48507,-4.70783,Rocheux,Sud,Agricole,10.9,6801,33.1,1.34,407.8,167.1,82.8,44.0,198,0,Mediterraneen,Oui,394.0,,Pas_de_risque
ZONE-1858,CZ170442,34.05141,-5.5052,Argileux,Nord,Urbain,9.8,7476,63.1,2.55,378.6,111.3,57.0,50.6,212,4,Mediterraneen,Non,375.2,Drainage faible,Risque
ZONE-1859,CZ408762,34.50708,-4.86431,Argileux,Sud,Foret,6.8,5556,84.4,5.82,373.7,117.0,65.9,57.8,200,1,Humide,Non,376.0,,Risque
ZONE-1860,CZ548496,34.69206,-6.06388,Sableux,Nord,Foret,8.0,8763,62.7,2.89,223.4,137.1,72.3,56.4,202,1,Mediterraneen,Non,,Sol sature,Risque
ZONE-1861,CZ466867,35.93262,-5.59081,Argileux,Est,Urbain,13.5,6363,79.1,7.1,405.7,137.4,75.4,58.9,258,2,Humide,Non,406.2,Drainage faible,Risque
ZONE-1862,CZ779839,34.55242,-6.01688,Rocheux,Nord,,4.2,7638,43.1,0.67,441.7,103.1,56.7,46.1,141,1,Humide,Non,447.6,,Pas_de_risque
ZONE-1863,CZ380176,34.87621,-4.57988,Sableux,Est,Mixte,11.2,4386,63.9,2.62,236.5,161.4,77.6,50.3,204,4,Humide,Non,235.8,Sol sature,Risque
ZONE-1864,CZ927199,35.15156,-4.5459,Alluvial,Sud,Mixte,5.6,9398,41.2,0.5,42.9,127.0,71.0,58.7,151,3,Mediterraneen,Non,44.4,RAS,Pas_de_risque
ZONE-1865,CZ189338,35.57802,-4.79093,Sableux,Est,Urbain,7.0,5162,65.3,3.43,221.8,119.3,67.0,58.5,128,1,Mediterraneen,Non,227.8,,Pas_de_risque
ZONE-1866,CZ756431,35.84317,-4.50244,Rocheux,Ouest,Agricole,7.8,7498,44.8,1.2,406.9,142.5,79.5,53.7,162,1,Mediterraneen,Non,392.6,RAS,Pas_de_risque
ZONE-1867,CZ652592,35.85437,-4.55131,Sableux,Nord,Industriel,12.3,9048,56.3,3.7,234.7,124.1,70.1,53.0,209,2,Mediterraneen,Non,226.6,RAS,Risque
ZONE-1868,CZ474938,35.429,-5.66443,Sableux,Nord,Mixte,6.9,9187,54.4,2.97,226.8,95.1,62.2,55.0,152,2,Mediterraneen,Oui,,RAS,Risque
ZONE-1869,CZ720767,34.45495,-5.68154,Alluvial,Ouest,Agricole,11.3,7856,51.9,0.91,54.0,119.6,69.3,75.1,171,1,Mediterraneen,Non,56.1,RAS,Risque
ZONE-1870,CZ803369,34.15881,-5.7209,Rocheux,Sud,Mixte,7.4,5357,45.0,2.44,416.3,123.4,70.2,55.4,185,3,Mediterraneen,Non,414.5,RAS,Pas_de_risque
ZONE-1871,CZ894977,34.11724,-5.02018,Argileux,Est,Urbain,3.4,8331,66.8,5.03,372.9,131.9,69.1,71.1,68,0,Mediterraneen,Non,363.9,Ruissellement important,Pas_de_risque
ZONE-1872,CZ449969,35.59187,-5.41895,Rocheux,Est,Agricole,5.3,4465,44.6,1.94,400.7,102.9,59.1,53.9,186,1,Mediterraneen,Oui,399.1,,Pas_de_risque
ZONE-1873,CZ116119,35.62637,-5.63154,Alluvial,Est,Mixte,11.0,7615,48.2,1.56,45.9,171.0,93.5,50.2,207,1,Mediterraneen,Non,47.2,,Pas_de_risque
ZONE-1874,CZ500722,35.37508,-5.02556,Argileux,Ouest,Industriel,10.9,4470,,3.8,402.6,119.8,63.1,61.8,131,6,Humide,Oui,390.7,,Pas_de_risque
ZONE-1875,CZ328682,34.86994,-5.19508,Rocheux,Est,Urbain,10.0,4329,58.3,1.46,376.9,88.0,48.7,54.0,258,1,Humide,Non,361.5,RAS,Pas_de_risque
ZONE-1876,CZ534651,34.56664,-5.3165,Argileux,Nord,Agricole,5.6,5485,69.2,3.75,412.7,132.9,69.2,56.9,93,2,Humide,Oui,404.6,RAS,Pas_de_risque
ZONE-1877,CZ877150,35.8398,-5.5214,Argileux,Nord,Urbain,10.2,6183,67.1,5.16,380.8,150.6,75.9,61.0,196,3,Mediterraneen,Non,374.9,Sol sature,Risque
ZONE-1878,CZ280200,34.40686,-5.9276,Argileux,Sud,Mixte,6.1,5894,59.6,4.25,426.3,130.2,70.8,47.5,157,2,Humide,Oui,405.3,RAS,Risque
ZONE-1879,CZ119133,34.99933,-5.88647,Sableux,Nord,Agricole,9.5,9500,64.4,2.15,232.3,166.9,89.3,77.2,160,0,Mediterraneen,Oui,228.8,Sol sature,Risque
ZONE-1880,CZ435446,35.72311,-5.77521,Argileux,Sud,Agricole,9.6,9386,89.2,2.54,415.4,183.4,96.3,45.6,192,2,Mediterraneen,Non,,RAS,Risque
ZONE-1881,CZ317670,34.37449,-5.1393,Rocheux,Nord,Industriel,7.7,5753,49.2,1.74,403.7,110.8,62.0,59.6,200,4,Humide,Non,411.4,RAS,Pas_de_risque
ZONE-1882,CZ913583,34.50579,-4.93412,Argileux,Est,Mixte,10.9,5869,63.4,3.3,402.8,106.5,66.1,58.5,220,2,Humide,Oui,397.5,Zone humide,Risque
ZONE-1883,CZ930355,34.14597,-5.18091,Argileux,Est,Mixte,5.9,3998,51.2,3.85,418.8,123.8,62.3,48.7,181,1,Humide,Non,,RAS,Pas_de_risque
ZONE-1884,CZ308920,35.98683,-5.64871,Argileux,Est,Foret,10.2,2015,72.2,5.1,399.9,110.7,63.3,68.8,200,3,Humide,Non,392.9,,Pas_de_risque
ZONE-1885,CZ985226,34.94741,-5.46463,Sableux,Ouest,Mixte,4.8,9500,74.5,2.66,242.0,147.4,79.5,68.3,95,3,Mediterraneen,Non,235.4,RAS,Risque
ZONE-1886,CZ526363,34.91971,-5.84551,Argileux,Est,Agricole,6.0,5079,64.9,5.19,405.6,128.6,69.9,63.3,148,2,Mediterraneen,Non,387.2,RAS,Pas_de_risque
ZONE-1887,CZ572124,34.13857,-5.49077,Rocheux,Est,Industriel,7.6,3314,52.7,1.87,400.0,116.8,62.3,50.6,186,1,Humide,Non,384.6,RAS,Pas_de_risque
ZONE-1888,CZ399849,34.30532,-5.76698,Argileux,Nord,Agricole,8.9,5827,86.4,4.79,380.1,177.6,90.3,80.0,229,6,Mediterraneen,Non,,RAS,Pas_de_risque
ZONE-1889,CZ796438,34.31066,-4.85429,Sableux,Ouest,Foret,9.9,5785,69.6,2.18,232.4,104.8,62.2,62.5,118,2,Humide,Non,234.0,Zone humide,Risque
ZONE-1890,CZ511723,35.18562,-5.32578,Rocheux,Sud,Agricole,9.1,6473,50.2,1.53,394.2,98.5,66.3,59.4,123,1,Humide,Non,379.7,RAS,Pas_de_risque
ZONE-1891,CZ717932,34.36482,-4.90881,Argileux,Nord,Mixte,9.1,9445,72.7,3.0,387.9,157.6,90.3,58.7,191,2,Mediterraneen,Non,,Drainage faible,Risque
ZONE-1892,CZ601316,35.76769,-4.81608,Rocheux,Nord,Mixte,0.5,6115,43.9,1.73,375.2,120.5,66.2,58.6,127,4,Mediterraneen,Non,371.1,Drainage faible,Risque
ZONE-1893,CZ745647,34.52364,-5.22458,Sableux,Nord,Urbain,3.0,4398,70.1,2.66,241.5,132.2,73.4,64.5,188,2,Mediterraneen,Non,235.2,RAS,Pas_de_risque
ZONE-1894,CZ184727,34.2962,-6.12433,Argileux,Est,Urbain,9.6,7726,64.9,4.08,419.5,164.4,96.3,52.2,191,5,Mediterraneen,Non,409.5,RAS,Risque
ZONE-1895,CZ619102,34.35728,-4.85279,Rocheux,Ouest,Agricole,7.4,6542,43.8,1.52,389.8,178.6,89.5,39.7,217,0,Mediterraneen,Non,,RAS,Pas_de_risque
ZONE-1896,CZ393064,34.33791,-5.84725,Argileux,Nord,Mixte,10.7,7787,68.8,5.42,393.5,163.3,82.9,43.5,223,3,Mediterraneen,Oui,,Sol sature,Risque
ZONE-1897,CZ393441,34.23043,-5.52922,Argileux,Est,Industriel,11.4,5689,83.5,5.08,426.8,165.4,94.3,43.1,196,3,Mediterraneen,Non,401.4,Ruissellement important,Risque
ZONE-1898,CZ702725,34.82057,-5.13082,Rocheux,Est,Urbain,10.3,4168,51.4,0.95,387.3,125.5,66.5,54.5,173,2,Humide,Non,388.2,,Pas_de_risque
ZONE-1899,CZ911201,35.15907,-5.86661,Argileux,Nord,Agricole,3.1,8100,64.7,5.04,401.7,100.9,65.9,58.6,119,1,Mediterraneen,Non,397.3,RAS,Risque
ZONE-1900,CZ165266,34.56842,-6.37584,Rocheux,Nord,Agricole,2.8,8142,36.5,2.21,405.3,154.7,89.5,50.1,120,2,Mediterraneen,Non,405.9,Sol sature,Pas_de_risque
ZONE-1901,CZ655874,34.26578,-5.73383,Alluvial,Est,Agricole,9.3,6295,35.7,1.46,45.7,130.0,81.0,,177,3,Mediterraneen,Non,45.6,Zone humide,Pas_de_risque
ZONE-1902,CZ308289,35.87774,-4.5172,Rocheux,Nord,Urbain,6.9,7418,43.9,1.1,405.9,154.0,84.7,46.7,144,2,Mediterraneen,Non,390.9,,Pas_de_risque
ZONE-1903,CZ297863,34.68863,-4.92582,Argileux,Est,Foret,6.5,5771,69.2,4.39,377.1,109.1,67.9,48.2,177,6,Humide,Non,368.3,RAS,Risque
ZONE-1904,CZ789299,34.434,-6.25443,Alluvial,Nord,Mixte,2.0,5776,49.3,0.1,50.8,101.5,61.1,63.6,185,0,Humide,Non,51.3,Ruissellement important,Pas_de_risque
ZONE-1905,CZ641953,35.84606,-6.49012,Argileux,Sud,Industriel,10.5,7322,63.0,4.37,408.7,126.0,68.1,56.3,178,1,Mediterraneen,Non,385.3,RAS,Risque
ZONE-1906,CZ907403,35.90312,-6.34802,Rocheux,Nord,Foret,12.4,4460,32.6,0.41,382.3,124.7,72.8,61.2,266,4,Humide,Oui,,,Risque
ZONE-1907,CZ378963,34.41064,-5.08941,Rocheux,Sud,Foret,4.7,6106,57.9,1.45,388.5,112.4,61.6,47.1,161,1,Mediterraneen,Non,382.2,,Risque
ZONE-1908,CZ577364,34.78694,-5.08392,Sableux,Nord,Foret,7.1,6791,52.5,2.32,229.2,131.0,75.9,66.3,181,0,Mediterraneen,Non,223.8,Sol sature,Risque
ZONE-1909,CZ432408,35.69728,-6.45833,Rocheux,Ouest,Industriel,11.1,7983,52.5,1.06,408.7,162.2,83.9,47.9,236,3,Mediterraneen,Oui,393.4,RAS,Risque
ZONE-1910,CZ758770,35.84394,-6.11993,Sableux,Sud,Urbain,1.6,5725,60.3,2.69,245.1,113.8,66.7,52.8,107,1,Humide,Oui,238.7,Ruissellement important,Pas_de_risque
ZONE-1911,CZ619038,34.35752,-5.53353,Argileux,Ouest,Agricole,4.0,7664,48.8,4.77,389.2,179.9,90.2,53.7,190,2,Mediterraneen,Non,378.9,Drainage faible,Pas_de_risque
ZONE-1912,CZ426928,35.12678,-4.90496,Argileux,Ouest,Urbain,5.3,5071,68.6,5.43,398.3,97.7,51.1,50.8,141,1,Humide,Non,386.6,Sol sature,Pas_de_risque
ZONE-1913,CZ551385,35.53932,-5.40329,Sableux,Ouest,Urbain,3.8,7900,65.9,2.86,232.8,131.1,63.0,62.6,162,0,Mediterraneen,Non,,RAS,Pas_de_risque
ZONE-1914,CZ416001,35.36647,-5.18914,Argileux,Nord,Agricole,4.8,5680,72.4,4.94,404.0,138.8,77.6,49.6,131,1,Mediterraneen,Oui,397.3,RAS,Pas_de_risque
ZONE-1915,CZ219449,34.21942,-5.46775,Argileux,Ouest,Foret,8.5,4914,77.2,3.95,405.3,147.5,81.2,49.4,168,0,Mediterraneen,Non,,Zone humide,Pas_de_risque
ZONE-1916,CZ323544,35.6536,-4.50638,Sableux,Nord,Foret,9.4,6056,60.6,1.98,221.0,71.4,50.0,65.6,119,1,Humide,Non,224.8,,Pas_de_risque
ZONE-1917,CZ283699,35.29807,-4.51548,Sableux,Ouest,Urbain,3.0,5891,58.2,1.61,220.0,87.9,62.0,53.6,169,1,Humide,Non,215.7,Zone humide,Pas_de_risque
ZONE-1918,CZ405086,35.6398,-5.46533,Alluvial,Nord,Urbain,3.0,5101,34.4,1.55,51.0,117.3,69.1,64.2,80,1,Humide,Non,46.5,Sol sature,Pas_de_risque
ZONE-1919,CZ829817,35.67982,-6.02727,Rocheux,Est,Industriel,7.8,7247,45.0,1.54,405.8,144.2,73.2,46.0,231,0,Mediterraneen,Non,396.0,RAS,Risque
ZONE-1920,CZ383197,35.45771,-5.843,Argileux,Nord,Industriel,12.4,6107,68.1,3.81,403.4,131.2,71.5,65.7,120,2,Mediterraneen,Non,399.3,RAS,Pas_de_risque
ZONE-1921,CZ979334,35.94201,-4.81933,Alluvial,Sud,Mixte,9.8,7301,39.6,0.76,46.4,124.9,79.9,34.3,183,4,Mediterraneen,Non,,RAS,Risque
ZONE-1922,CZ957034,35.1229,-5.76605,Argileux,Sud,Agricole,11.1,6106,74.9,4.75,412.6,106.6,51.8,51.0,251,3,Humide,Oui,,Ruissellement important,Risque
ZONE-1923,CZ630865,35.05383,-5.41518,Alluvial,Ouest,Agricole,6.0,7068,34.0,1.79,51.9,176.5,85.9,58.6,230,6,Humide,Oui,,RAS,Risque
ZONE-1924,CZ215434,35.97472,-4.79287,Alluvial,Est,Agricole,7.1,6417,41.8,1.23,47.9,116.2,67.1,58.8,129,2,Humide,Non,46.1,RAS,Pas_de_risque
ZONE-1925,CZ893329,34.02537,-5.76067,Alluvial,Ouest,Mixte,5.0,4957,43.7,0.5,47.5,167.0,81.3,52.2,133,2,Mediterraneen,Non,47.8,Zone humide,Pas_de_risque
ZONE-1926,CZ806396,35.90565,-5.24997,Argileux,Sud,Industriel,8.6,2516,61.6,6.33,400.2,96.8,54.1,49.6,198,1,Humide,Non,,RAS,Pas_de_risque
ZONE-1927,CZ146996,34.82299,-6.4028,Argileux,Nord,Urbain,6.7,4601,63.3,6.21,389.2,124.0,69.8,59.6,158,2,Mediterraneen,Non,,Sol sature,Pas_de_risque
ZONE-1928,CZ774719,34.36258,-5.58253,Argileux,Sud,Foret,7.8,5159,56.1,5.11,393.5,102.7,59.3,49.7,181,2,Humide,Non,385.4,,Risque
ZONE-1929,CZ962253,34.31074,-5.24068,Rocheux,Sud,Urbain,12.3,4002,51.6,1.44,389.9,129.7,67.4,51.1,195,4,Humide,Non,392.5,Drainage faible,Pas_de_risque
ZONE-1930,CZ820112,34.56213,-4.6463,Alluvial,Ouest,Foret,5.4,6020,38.8,0.94,48.4,124.0,75.6,52.4,168,5,Mediterraneen,Non,47.5,RAS,Risque
ZONE-1931,CZ972226,34.39307,-4.85577,Alluvial,Sud,Agricole,9.5,9072,32.2,1.11,45.6,108.0,65.9,50.2,148,0,Mediterraneen,Non,42.5,RAS,Pas_de_risque
ZONE-1932,CZ368422,35.68098,-6.13286,Alluvial,Sud,Agricole,9.6,6027,46.3,1.06,40.8,104.8,63.8,44.9,176,0,Humide,Non,39.3,Ruissellement important,Pas_de_risque
ZONE-1933,CZ703386,34.83554,-5.34926,Argileux,Nord,Mixte,4.8,9500,99.0,4.03,391.8,161.8,93.0,56.1,122,1,Mediterraneen,Oui,378.4,Drainage faible,Risque
ZONE-1934,CZ627219,34.61605,-5.72759,Sableux,Est,Mixte,8.9,8209,59.4,4.39,231.4,111.6,63.4,44.6,236,2,Mediterraneen,Non,223.7,Zone humide,Risque
ZONE-1935,CZ259772,34.26789,-6.13102,Sableux,Sud,Urbain,6.5,3847,64.3,2.19,248.2,136.8,70.5,37.8,192,1,Humide,Oui,,,Pas_de_risque
ZONE-1936,CZ591392,34.59743,-5.88981,Argileux,Ouest,Mixte,5.5,5051,65.9,4.74,412.6,88.8,43.2,48.0,143,1,Humide,Non,414.6,,Pas_de_risque
ZONE-1937,CZ468733,35.67304,-5.75529,Rocheux,Est,Agricole,4.1,6684,46.7,0.83,391.8,130.0,80.7,56.3,178,2,Mediterraneen,Non,388.5,,Pas_de_risque
ZONE-1938,CZ553090,35.631,-5.63843,Argileux,Ouest,Mixte,8.9,9361,84.6,3.74,417.8,188.7,96.3,62.9,215,2,Mediterraneen,Oui,406.9,Sol sature,Risque
ZONE-1939,CZ188613,34.99777,-5.48878,Argileux,Ouest,Industriel,8.3,7762,74.0,5.33,374.4,140.1,76.6,53.0,132,2,Mediterraneen,Oui,367.0,RAS,Risque
ZONE-1940,CZ773348,35.10474,-4.93281,Argileux,Sud,Industriel,4.0,6189,68.2,4.51,399.0,146.6,77.7,37.7,85,3,Mediterraneen,Oui,385.7,,Risque
ZONE-1941,CZ138503,34.42929,-4.52084,Alluvial,Ouest,Mixte,7.7,4658,53.8,,50.1,139.3,65.2,50.4,158,2,Mediterraneen,Non,46.1,,Pas_de_risque
ZONE-1942,CZ127057,34.11945,-6.27843,Sableux,Ouest,Industriel,7.2,4264,54.8,2.3,216.7,110.8,61.7,,171,2,Humide,Non,,,Pas_de_risque
ZONE-1943,CZ909858,35.60248,-6.32156,Rocheux,Ouest,Urbain,4.1,6103,46.4,1.7,406.6,86.8,38.7,52.0,190,0,Humide,Non,,RAS,Pas_de_risque
ZONE-1944,CZ761333,34.85359,-5.78704,Argileux,Sud,Agricole,3.7,7426,78.1,4.86,396.2,104.3,59.6,48.1,118,1,Humide,Oui,387.4,Sol sature,Pas_de_risque
ZONE-1945,CZ924693,34.53864,-5.51658,Alluvial,Sud,Urbain,6.6,6947,44.9,1.42,40.9,109.0,64.3,43.3,150,2,Humide,Non,,Ruissellement important,Pas_de_risque
ZONE-1946,CZ576991,35.43456,-6.09998,Argileux,Ouest,Foret,7.4,4055,73.7,4.11,415.7,97.9,52.9,54.2,178,0,Humide,Oui,406.9,,Pas_de_risque
ZONE-1947,CZ160594,34.60723,-5.3052,Rocheux,Est,Urbain,8.0,8095,51.4,1.6,431.1,155.6,93.2,42.7,134,2,Mediterraneen,Non,432.5,RAS,Pas_de_risque
ZONE-1948,CZ378456,35.14168,-5.31444,Argileux,Nord,Urbain,7.9,7903,81.9,3.12,423.7,181.1,98.3,50.7,161,4,Mediterraneen,Non,414.8,,Risque
ZONE-1949,CZ224887,35.90616,-6.42206,Rocheux,Nord,Industriel,10.2,6969,48.1,0.48,404.7,154.0,90.6,63.3,175,3,Mediterraneen,Non,,RAS,Risque
ZONE-1950,CZ290087,35.39333,-4.81762,Alluvial,Ouest,Industriel,13.6,9500,35.2,0.27,50.4,155.0,80.2,58.0,220,3,Mediterraneen,Non,51.6,Ruissellement important,Risque
ZONE-1951,CZ570825,34.60052,-6.36287,Alluvial,Nord,Agricole,6.0,6655,41.6,0.8,48.1,156.0,85.8,57.0,189,7,Humide,Oui,47.9,RAS,Risque
ZONE-1952,CZ647080,35.90321,-5.20871,Argileux,Ouest,Industriel,7.1,5640,71.6,6.17,408.6,81.3,51.6,62.9,126,1,Humide,Non,397.6,Zone humide,Pas_de_risque
ZONE-1953,CZ860073,34.05807,-5.03326,Sableux,Est,Agricole,3.0,4323,54.2,1.74,211.5,99.9,55.4,43.0,158,2,Humide,Non,,Ruissellement important,Pas_de_risque
ZONE-1954,CZ742172,35.11548,-5.80809,Rocheux,Nord,Urbain,7.4,4357,44.5,0.93,396.0,143.5,82.5,53.2,147,2,Humide,Non,386.6,RAS,Pas_de_risque
ZONE-1955,CZ998721,35.63243,-5.97228,Sableux,Est,Agricole,3.5,6576,60.0,4.89,221.9,97.7,59.7,54.0,165,2,Humide,Non,209.8,Sol sature,Risque
ZONE-1956,CZ376345,35.33595,-6.02646,Rocheux,Nord,Urbain,1.3,7121,44.0,0.94,404.1,114.6,65.5,59.0,79,1,Humide,Non,,Drainage faible,Pas_de_risque
ZONE-1957,CZ623973,34.06421,-5.32063,Argileux,Est,Urbain,9.3,6212,55.3,6.43,373.4,95.8,58.1,47.9,222,3,Humide,Non,366.9,Zone humide,Risque
ZONE-1958,CZ188015,34.01138,-6.22518,Rocheux,Nord,Foret,6.2,5037,48.5,1.59,409.0,138.7,82.8,63.3,155,8,Humide,Non,410.1,,Pas_de_risque
ZONE-1959,CZ503689,34.21573,-6.39503,Sableux,Ouest,Industriel,6.5,5984,78.2,1.5,224.1,152.9,82.4,64.7,131,1,Mediterraneen,Non,222.4,RAS,Pas_de_risque
ZONE-1960,CZ671274,34.80419,-5.98468,Alluvial,Est,Mixte,5.5,6429,41.4,1.46,50.1,100.6,62.5,51.7,91,0,Mediterraneen,Non,,,Pas_de_risque
ZONE-1961,CZ688823,34.50101,-5.11016,Rocheux,Ouest,Industriel,10.9,6479,54.8,1.4,391.4,177.4,96.5,67.7,203,2,Mediterraneen,Non,389.9,,Pas_de_risque
ZONE-1962,CZ728424,34.44014,-4.77226,Rocheux,Nord,Foret,10.0,4794,43.7,1.67,398.0,140.9,73.7,62.1,101,2,Humide,Non,391.1,Zone humide,Pas_de_risque
ZONE-1963,CZ188231,35.95897,-5.79083,Rocheux,Ouest,Industriel,8.9,5766,47.5,1.17,392.1,166.5,91.4,52.8,138,5,Mediterraneen,Non,,Sol sature,Risque
ZONE-1964,CZ729877,35.35951,-5.91334,Sableux,Nord,Foret,6.0,6664,65.1,3.07,243.9,131.3,61.5,54.9,227,1,Humide,Non,234.2,,Pas_de_risque
ZONE-1965,CZ270020,35.96644,-6.05354,Sableux,Est,Industriel,3.7,8437,59.3,2.79,226.1,111.3,62.2,61.9,174,2,Mediterraneen,Oui,222.7,,Pas_de_risque
ZONE-1966,CZ218189,34.84801,-5.87275,Sableux,Nord,Mixte,10.8,5935,54.2,3.14,235.6,107.7,61.6,57.0,142,4,Humide,Non,224.6,Zone humide,Risque
ZONE-1967,CZ944254,34.35547,-6.43281,Sableux,Est,Foret,6.6,9500,72.4,2.84,228.7,170.9,89.4,32.6,185,2,Mediterraneen,Non,224.2,Drainage faible,Risque
ZONE-1968,CZ749488,35.13327,-5.75648,Alluvial,Nord,Foret,7.1,8217,40.2,1.65,50.5,136.3,82.1,50.6,145,0,Mediterraneen,Non,48.9,Zone humide,Pas_de_risque
ZONE-1969,CZ387180,35.95814,-5.3561,Argileux,Nord,Foret,8.9,8200,74.5,3.83,394.3,125.4,72.0,55.1,219,2,Mediterraneen,Oui,402.4,,Risque
ZONE-1970,CZ425948,34.1534,-4.63282,Rocheux,Nord,Mixte,11.4,4844,51.0,1.55,403.8,124.3,66.0,57.8,151,5,Humide,Non,397.0,Sol sature,Pas_de_risque
ZONE-1971,CZ990560,34.03483,-5.73442,Argileux,Est,Urbain,10.6,5885,75.6,4.25,414.0,155.5,77.4,49.2,223,2,Humide,Non,417.2,RAS,Risque
ZONE-1972,CZ844587,35.27553,-6.17276,Alluvial,Nord,Agricole,3.3,9219,48.6,1.23,46.8,102.0,60.3,68.4,136,2,Mediterraneen,Non,44.8,RAS,Pas_de_risque
ZONE-1973,CZ880013,34.56101,-5.67275,Argileux,Est,Mixte,8.4,7332,55.2,5.7,379.4,141.0,73.0,60.2,160,0,Mediterraneen,Non,368.7,,Risque
ZONE-1974,CZ427466,34.93157,-6.05321,Sableux,Ouest,Agricole,10.2,8177,53.0,2.47,238.2,169.6,91.3,52.8,199,3,Mediterraneen,Oui,232.4,RAS,Risque
ZONE-1975,CZ588562,35.76914,-4.79236,Argileux,Nord,Mixte,5.6,9357,80.5,5.28,413.5,153.6,78.2,62.0,96,2,Mediterraneen,Non,,RAS,Risque
ZONE-1976,CZ964766,35.7855,-5.94602,Argileux,Sud,Agricole,7.8,5975,82.3,3.27,387.5,96.6,56.1,50.0,210,2,Mediterraneen,Non,380.7,Zone humide,Risque
ZONE-1977,CZ802905,35.93816,-6.3968,Sableux,Sud,Agricole,4.2,3322,66.2,3.97,228.4,128.2,68.2,,108,1,Humide,Non,,,Pas_de_risque
ZONE-1978,CZ168657,35.18429,-5.0602,Alluvial,Nord,Industriel,6.6,5014,39.7,1.19,48.6,89.9,51.8,56.1,203,0,Humide,Non,46.2,,Pas_de_risque
